State,Site ID,Plot ID,year,drainage treatment ,crop ,yield (kg/ha)
MO,MUDS1,308,2008,controlled drainage with subirrigation,soy,2395
MO,MUDS1,309,2008,no drainage,soy,3534
MO,MUDS1,310,2008,no drainage,corn,10800
MO,MUDS1,311,2008,free drainage,soy,3107
MO,MUDS1,312,2008,free drainage,corn,12483
MO,MUDS1,315,2008,free drainage,corn,11853
MO,MUDS1,316,2008,free drainage,soy,2582
MO,MUDS1,403,2008,free drainage,corn,11651
MO,MUDS1,404,2008,free drainage,soy,3305
MO,MUDS1,405,2008,no drainage,corn,10191
MO,MUDS1,406,2008,no drainage,soy,2693
MO,MUDS1,407,2008,free drainage,soy,3040
MO,MUDS1,408,2008,free drainage,corn,11441
MO,MUDS1,409,2008,controlled drainage with subirrigation,corn,12027
MO,MUDS1,410,2008,controlled drainage with subirrigation,soy,2865
MO,MUDS1,411,2008,controlled drainage with subirrigation,corn,11478
MO,MUDS1,412,2008,controlled drainage with subirrigation,soy,2920
MO,MUDS1,415,2008,no drainage,corn,11597
MO,MUDS1,416,2008,no drainage,soy,1718
MO,MUDS1,101,2008,controlled drainage with subirrigation,soy,942
MO,MUDS1,102,2008,controlled drainage with subirrigation,corn,9924
MO,MUDS1,103,2008,controlled drainage with subirrigation,soy,1927
MO,MUDS1,104,2008,controlled drainage with subirrigation,corn,10498
MO,MUDS1,107,2008,no drainage,soy,2677
MO,MUDS1,108,2008,no drainage,corn,9193
MO,MUDS1,111,2008,no drainage,soy,2720
MO,MUDS1,112,2008,no drainage,corn,10727
MO,MUDS1,113,2008,free drainage,soy,3091
MO,MUDS1,114,2008,free drainage,corn,12083
MO,MUDS1,115,2008,free drainage,soy,2876
MO,MUDS1,116,2008,free drainage,corn,11345
MO,MUDS1,203,2008,controlled drainage with subirrigation,corn,8918
MO,MUDS1,204,2008,controlled drainage with subirrigation,soy,2717
MO,MUDS1,205,2008,free drainage,soy,2690
MO,MUDS1,206,2008,free drainage,corn,11828
MO,MUDS1,207,2008,free drainage,corn,12091
MO,MUDS1,208,2008,free drainage,soy,3137
MO,MUDS1,209,2008,no drainage,soy,1994
MO,MUDS1,210,2008,no drainage,corn,11252
MO,MUDS1,211,2008,controlled drainage with subirrigation,soy,2483
MO,MUDS1,212,2008,controlled drainage with subirrigation,corn,12475
MO,MUDS1,215,2008,no drainage,corn,10633
MO,MUDS1,216,2008,no drainage,soy,2952
MO,MUDS1,301,2008,no drainage,soy,2374
MO,MUDS1,302,2008,no drainage,corn,12036
MO,MUDS1,303,2008,controlled drainage with subirrigation,corn,11836
MO,MUDS1,304,2008,controlled drainage with subirrigation,soy,2865
MO,MUDS1,307,2008,controlled drainage with subirrigation,corn,10711
MO,MUDS1,308,2008,controlled drainage with subirrigation,soy,2351
MO,MUDS1,309,2008,no drainage,soy,2902
MO,MUDS1,310,2008,no drainage,corn,10828
MO,MUDS1,311,2008,free drainage,soy,3109
MO,MUDS1,312,2008,free drainage,corn,12179
MO,MUDS1,315,2008,free drainage,corn,12159
MO,MUDS1,316,2008,free drainage,soy,2929
MO,MUDS1,403,2008,free drainage,corn,11960
MO,MUDS1,404,2008,free drainage,soy,3283
MO,MUDS1,405,2008,no drainage,corn,10426
MO,MUDS1,406,2008,no drainage,soy,3662
MO,MUDS1,407,2008,free drainage,soy,3349
MO,MUDS1,408,2008,free drainage,corn,11997
MO,MUDS1,409,2008,controlled drainage with subirrigation,corn,11951
MO,MUDS1,410,2008,controlled drainage with subirrigation,soy,3273
MO,MUDS1,411,2008,controlled drainage with subirrigation,corn,11843
MO,MUDS1,412,2008,controlled drainage with subirrigation,soy,3076
MO,MUDS1,415,2008,no drainage,corn,8402
MO,MUDS1,416,2008,no drainage,soy,2250
MO,MUDS1,101,2008,controlled drainage with subirrigation,soy,2394
MO,MUDS1,102,2008,controlled drainage with subirrigation,corn,12602
MO,MUDS1,103,2008,controlled drainage with subirrigation,soy,3198
MO,MUDS1,104,2008,controlled drainage with subirrigation,corn,13303
MO,MUDS1,107,2008,no drainage,soy,3450
MO,MUDS1,108,2008,no drainage,corn,11267
MO,MUDS1,111,2008,no drainage,soy,2821
MO,MUDS1,112,2008,no drainage,corn,10442
MO,MUDS1,113,2008,free drainage,soy,3057
MO,MUDS1,114,2008,free drainage,corn,11621
MO,MUDS1,115,2008,free drainage,soy,2594
MO,MUDS1,116,2008,free drainage,corn,11849
MO,MUDS1,203,2008,controlled drainage with subirrigation,corn,8633
MO,MUDS1,204,2008,controlled drainage with subirrigation,soy,2661
MO,MUDS1,205,2008,free drainage,soy,2629
MO,MUDS1,206,2008,free drainage,corn,12602
MO,MUDS1,207,2008,free drainage,corn,12505
MO,MUDS1,208,2008,free drainage,soy,2771
MO,MUDS1,209,2008,no drainage,soy,2549
MO,MUDS1,210,2008,no drainage,corn,12403
MO,MUDS1,211,2008,controlled drainage with subirrigation,soy,2744
MO,MUDS1,212,2008,controlled drainage with subirrigation,corn,12992
MO,MUDS1,215,2008,no drainage,corn,11973
MO,MUDS1,216,2008,no drainage,soy,3289
MO,MUDS1,301,2008,no drainage,soy,3154
MO,MUDS1,302,2008,no drainage,corn,9849
MO,MUDS1,303,2008,controlled drainage with subirrigation,corn,10706
MO,MUDS1,304,2008,controlled drainage with subirrigation,soy,2919
MO,MUDS1,307,2008,controlled drainage with subirrigation,corn,11360
MO,MUDS1,308,2008,controlled drainage with subirrigation,soy,2290
MO,MUDS1,309,2008,no drainage,soy,3104
MO,MUDS1,310,2008,no drainage,corn,11901
MO,MUDS1,311,2008,free drainage,soy,3376
MO,MUDS1,312,2008,free drainage,corn,11679
MO,MUDS1,315,2008,free drainage,corn,11941
MO,MUDS1,316,2008,free drainage,soy,2776
MO,MUDS1,403,2008,free drainage,corn,12706
MO,MUDS1,404,2008,free drainage,soy,3323
MO,MUDS1,405,2008,no drainage,corn,10429
MO,MUDS1,406,2008,no drainage,soy,3050
MO,MUDS1,407,2008,free drainage,soy,3640
MO,MUDS1,408,2008,free drainage,corn,11537
MO,MUDS1,409,2008,controlled drainage with subirrigation,corn,13023
MO,MUDS1,410,2008,controlled drainage with subirrigation,soy,2970
MO,MUDS1,411,2008,controlled drainage with subirrigation,corn,12318
MO,MUDS1,412,2008,controlled drainage with subirrigation,soy,3174
MO,MUDS1,415,2008,no drainage,corn,9943
MO,MUDS1,416,2008,no drainage,soy,2848
MO,MUDS1,101,2009,controlled drainage with subirrigation,corn,11966
MO,MUDS1,102,2009,controlled drainage with subirrigation,soy,3616
MO,MUDS1,103,2009,controlled drainage with subirrigation,corn,9169
MO,MUDS1,104,2009,controlled drainage with subirrigation,soy,3449
MO,MUDS1,107,2009,no drainage,corn,9296
MO,MUDS1,108,2009,no drainage,soy,2771
MO,MUDS1,111,2009,no drainage,corn,860
MO,MUDS1,112,2009,no drainage,soy,2566
MO,MUDS1,113,2009,free drainage,corn,345
MO,MUDS1,114,2009,free drainage,soy,3221
MO,MUDS1,115,2009,free drainage,corn,5781
MO,MUDS1,116,2009,free drainage,soy,2529
MO,MUDS1,203,2009,controlled drainage with subirrigation,soy,3161
MO,MUDS1,204,2009,controlled drainage with subirrigation,corn,10119
MO,MUDS1,205,2009,free drainage,corn,6484
MO,MUDS1,206,2009,free drainage,soy,3385
MO,MUDS1,207,2009,free drainage,soy,3404
MO,MUDS1,208,2009,free drainage,corn,7721
MO,MUDS1,209,2009,no drainage,corn,6986
MO,MUDS1,210,2009,no drainage,soy,2717
MO,MUDS1,211,2009,controlled drainage with subirrigation,corn,9480
MO,MUDS1,212,2009,controlled drainage with subirrigation,soy,3455
MO,MUDS1,215,2009,no drainage,soy,2777
MO,MUDS1,216,2009,no drainage,corn,11807
MO,MUDS1,301,2009,no drainage,corn,8163
MO,MUDS1,302,2009,no drainage,soy,2747
MO,MUDS1,303,2009,controlled drainage with subirrigation,soy,3082
MO,MUDS1,304,2009,controlled drainage with subirrigation,corn,9422
MO,MUDS1,307,2009,controlled drainage with subirrigation,soy,3060
MO,MUDS1,308,2009,controlled drainage with subirrigation,corn,5141
MO,MUDS1,309,2009,no drainage,corn,11697
MO,MUDS1,310,2009,no drainage,soy,2458
MO,MUDS1,311,2009,free drainage,corn,9980
MO,MUDS1,312,2009,free drainage,soy,3176
MO,MUDS1,315,2009,free drainage,soy,2830
MO,MUDS1,316,2009,free drainage,corn,9888
MO,MUDS1,403,2009,free drainage,soy,3157
MO,MUDS1,404,2009,free drainage,corn,11221
MO,MUDS1,405,2009,no drainage,soy,2791
MO,MUDS1,406,2009,no drainage,corn,8483
MO,MUDS1,407,2009,free drainage,corn,9623
MO,MUDS1,408,2009,free drainage,soy,3490
MO,MUDS1,409,2009,controlled drainage with subirrigation,soy,2939
MO,MUDS1,410,2009,controlled drainage with subirrigation,corn,6049
MO,MUDS1,411,2009,controlled drainage with subirrigation,soy,3615
MO,MUDS1,412,2009,controlled drainage with subirrigation,corn,7291
MO,MUDS1,415,2009,no drainage,soy,2525
MO,MUDS1,416,2009,no drainage,corn,10457
MO,MUDS1,101,2009,controlled drainage with subirrigation,corn,13606
MO,MUDS1,102,2009,controlled drainage with subirrigation,soy,3708
MO,MUDS1,103,2009,controlled drainage with subirrigation,corn,7580
MO,MUDS1,104,2009,controlled drainage with subirrigation,soy,3560
MO,MUDS1,107,2009,no drainage,corn,9105
MO,MUDS1,108,2009,no drainage,soy,2468
MO,MUDS1,111,2009,no drainage,corn,7903
MO,MUDS1,112,2009,no drainage,soy,2909
MO,MUDS1,113,2009,free drainage,corn,10178
MO,MUDS1,114,2009,free drainage,soy,3174
MO,MUDS1,115,2009,free drainage,corn,14230
MO,MUDS1,116,2009,free drainage,soy,3185
MO,MUDS1,203,2009,controlled drainage with subirrigation,soy,3580
MO,MUDS1,204,2009,controlled drainage with subirrigation,corn,9503
MO,MUDS1,205,2009,free drainage,corn,13560
MO,MUDS1,206,2009,free drainage,soy,3824
MO,MUDS1,207,2009,free drainage,soy,3400
MO,MUDS1,208,2009,free drainage,corn,12548
MO,MUDS1,209,2009,no drainage,corn,14663
MO,MUDS1,210,2009,no drainage,soy,2737
MO,MUDS1,211,2009,controlled drainage with subirrigation,corn,10308
MO,MUDS1,212,2009,controlled drainage with subirrigation,soy,3455
MO,MUDS1,215,2009,no drainage,soy,2613
MO,MUDS1,216,2009,no drainage,corn,9042
MO,MUDS1,301,2009,no drainage,corn,12541
MO,MUDS1,302,2009,no drainage,soy,3309
MO,MUDS1,303,2009,controlled drainage with subirrigation,soy,3652
MO,MUDS1,304,2009,controlled drainage with subirrigation,corn,14211
MO,MUDS1,307,2009,controlled drainage with subirrigation,soy,2334
MO,MUDS1,308,2009,controlled drainage with subirrigation,corn,6087
MO,MUDS1,309,2009,no drainage,corn,15052
MO,MUDS1,310,2009,no drainage,soy,2730
MO,MUDS1,311,2009,free drainage,corn,8637
MO,MUDS1,312,2009,free drainage,soy,3513
MO,MUDS1,315,2009,free drainage,soy,3358
MO,MUDS1,316,2009,free drainage,corn,9416
MO,MUDS1,403,2009,free drainage,soy,3411
MO,MUDS1,404,2009,free drainage,corn,10593
MO,MUDS1,405,2009,no drainage,soy,2737
MO,MUDS1,406,2009,no drainage,corn,10608
MO,MUDS1,407,2009,free drainage,corn,11146
MO,MUDS1,408,2009,free drainage,soy,3452
MO,MUDS1,409,2009,controlled drainage with subirrigation,soy,3351
MO,MUDS1,410,2009,controlled drainage with subirrigation,corn,12033
MO,MUDS1,411,2009,controlled drainage with subirrigation,soy,4061
MO,MUDS1,412,2009,controlled drainage with subirrigation,corn,7668
MO,MUDS1,415,2009,no drainage,soy,3346
MO,MUDS1,416,2009,no drainage,corn,11198
MO,MUDS1,101,2009,controlled drainage with subirrigation,corn,11707
MO,MUDS1,102,2009,controlled drainage with subirrigation,soy,3573
MO,MUDS1,103,2009,controlled drainage with subirrigation,corn,2960
MO,MUDS1,104,2009,controlled drainage with subirrigation,soy,3180
MO,MUDS1,107,2009,no drainage,corn,15222
MO,MUDS1,108,2009,no drainage,soy,2599
MO,MUDS1,111,2009,no drainage,corn,3396
MO,MUDS1,112,2009,no drainage,soy,3164
MO,MUDS1,113,2009,free drainage,corn,9483
MO,MUDS1,114,2009,free drainage,soy,3216
MO,MUDS1,115,2009,free drainage,corn,3092
MO,MUDS1,116,2009,free drainage,soy,2876
MO,MUDS1,203,2009,controlled drainage with subirrigation,soy,3358
MO,MUDS1,204,2009,controlled drainage with subirrigation,corn,9217
MO,MUDS1,205,2009,free drainage,corn,6336
MO,MUDS1,206,2009,free drainage,soy,3466
MO,MUDS1,207,2009,free drainage,soy,3630
MO,MUDS1,208,2009,free drainage,corn,8681
MO,MUDS1,209,2009,no drainage,corn,10436
MO,MUDS1,210,2009,no drainage,soy,3366
MO,MUDS1,211,2009,controlled drainage with subirrigation,corn,7455
MO,MUDS1,212,2009,controlled drainage with subirrigation,soy,3388
MO,MUDS1,215,2009,no drainage,soy,2673
MO,MUDS1,216,2009,no drainage,corn,9026
MO,MUDS1,301,2009,no drainage,corn,7008
MO,MUDS1,302,2009,no drainage,soy,3393
MO,MUDS1,303,2009,controlled drainage with subirrigation,soy,3333
MO,MUDS1,304,2009,controlled drainage with subirrigation,corn,1109
MO,MUDS1,307,2009,controlled drainage with subirrigation,soy,2238
MO,MUDS1,308,2009,controlled drainage with subirrigation,corn,7206
MO,MUDS1,309,2009,no drainage,corn,14751
MO,MUDS1,310,2009,no drainage,soy,3184
MO,MUDS1,311,2009,free drainage,corn,2630
MO,MUDS1,312,2009,free drainage,soy,3051
MO,MUDS1,315,2009,free drainage,soy,2894
MO,MUDS1,316,2009,free drainage,corn,8522
MO,MUDS1,403,2009,free drainage,soy,3319
MO,MUDS1,404,2009,free drainage,corn,11783
MO,MUDS1,405,2009,no drainage,soy,3141
MO,MUDS1,406,2009,no drainage,corn,9045
MO,MUDS1,407,2009,free drainage,corn,12039
MO,MUDS1,408,2009,free drainage,soy,3443
MO,MUDS1,409,2009,controlled drainage with subirrigation,soy,3459
MO,MUDS1,410,2009,controlled drainage with subirrigation,corn,6403
MO,MUDS1,411,2009,controlled drainage with subirrigation,soy,3225
MO,MUDS1,412,2009,controlled drainage with subirrigation,corn,7909
MO,MUDS1,415,2009,no drainage,soy,3268
MO,MUDS1,416,2009,no drainage,corn,8427
MO,MUDS1,101,2009,controlled drainage with subirrigation,corn,8292
MO,MUDS1,102,2009,controlled drainage with subirrigation,soy,2849
MO,MUDS1,103,2009,controlled drainage with subirrigation,corn,11443
MO,MUDS1,104,2009,controlled drainage with subirrigation,soy,2623
MO,MUDS1,107,2009,no drainage,corn,8157
MO,MUDS1,108,2009,no drainage,soy,3020
MO,MUDS1,111,2009,no drainage,corn,NA
MO,MUDS1,112,2009,no drainage,soy,3527
MO,MUDS1,113,2009,free drainage,corn,11597
MO,MUDS1,114,2009,free drainage,soy,3059
MO,MUDS1,115,2009,free drainage,corn,4189
MO,MUDS1,116,2009,free drainage,soy,3100
MO,MUDS1,203,2009,controlled drainage with subirrigation,soy,3141
MO,MUDS1,204,2009,controlled drainage with subirrigation,corn,9275
MO,MUDS1,205,2009,free drainage,corn,8750
MO,MUDS1,206,2009,free drainage,soy,3524
MO,MUDS1,207,2009,free drainage,soy,3680
MO,MUDS1,208,2009,free drainage,corn,12378
MO,MUDS1,209,2009,no drainage,corn,12648
MO,MUDS1,210,2009,no drainage,soy,3753
MO,MUDS1,211,2009,controlled drainage with subirrigation,corn,11104
MO,MUDS1,212,2009,controlled drainage with subirrigation,soy,3190
MO,MUDS1,215,2009,no drainage,soy,2855
MO,MUDS1,216,2009,no drainage,corn,11647
MO,MUDS1,301,2009,no drainage,corn,9478
MO,MUDS1,302,2009,no drainage,soy,3517
MO,MUDS1,303,2009,controlled drainage with subirrigation,soy,3345
MO,MUDS1,304,2009,controlled drainage with subirrigation,corn,10767
MO,MUDS1,307,2009,controlled drainage with subirrigation,soy,2783
MO,MUDS1,308,2009,controlled drainage with subirrigation,corn,3621
MO,MUDS1,309,2009,no drainage,corn,13448
MO,MUDS1,310,2009,no drainage,soy,3080
MO,MUDS1,311,2009,free drainage,corn,12629
MO,MUDS1,312,2009,free drainage,soy,2773
MO,MUDS1,315,2009,free drainage,soy,3260
MO,MUDS1,316,2009,free drainage,corn,7347
MO,MUDS1,403,2009,free drainage,soy,3250
MO,MUDS1,404,2009,free drainage,corn,12623
MO,MUDS1,405,2009,no drainage,soy,3638
MO,MUDS1,406,2009,no drainage,corn,11860
MO,MUDS1,407,2009,free drainage,corn,10056
MO,MUDS1,408,2009,free drainage,soy,3271
MO,MUDS1,409,2009,controlled drainage with subirrigation,soy,3286
MO,MUDS1,410,2009,controlled drainage with subirrigation,corn,6658
MO,MUDS1,411,2009,controlled drainage with subirrigation,soy,3792
MO,MUDS1,412,2009,controlled drainage with subirrigation,corn,8955
MO,MUDS1,415,2009,no drainage,soy,2999
MO,MUDS1,416,2009,no drainage,corn,7024
MO,MUDS1,101,2009,controlled drainage with subirrigation,corn,11466
MO,MUDS1,102,2009,controlled drainage with subirrigation,soy,4048
MO,MUDS1,103,2009,controlled drainage with subirrigation,corn,11463
MO,MUDS1,104,2009,controlled drainage with subirrigation,soy,3606
MO,MUDS1,107,2009,no drainage,corn,8697
MO,MUDS1,108,2009,no drainage,soy,3611
MO,MUDS1,111,2009,no drainage,corn,NA
MO,MUDS1,112,2009,no drainage,soy,3514
MO,MUDS1,113,2009,free drainage,corn,11058
MO,MUDS1,114,2009,free drainage,soy,3243
MO,MUDS1,115,2009,free drainage,corn,13079
MO,MUDS1,116,2009,free drainage,soy,3062
MO,MUDS1,203,2009,controlled drainage with subirrigation,soy,3264
MO,MUDS1,204,2009,controlled drainage with subirrigation,corn,12504
MO,MUDS1,205,2009,free drainage,corn,11192
MO,MUDS1,206,2009,free drainage,soy,3963
MO,MUDS1,207,2009,free drainage,soy,3504
MO,MUDS1,208,2009,free drainage,corn,10181
MO,MUDS1,209,2009,no drainage,corn,10200
MO,MUDS1,210,2009,no drainage,soy,3759
MO,MUDS1,211,2009,controlled drainage with subirrigation,corn,7429
MO,MUDS1,212,2009,controlled drainage with subirrigation,soy,3588
MO,MUDS1,215,2009,no drainage,soy,3658
MO,MUDS1,216,2009,no drainage,corn,8932
MO,MUDS1,301,2009,no drainage,corn,10774
MO,MUDS1,302,2009,no drainage,soy,3201
MO,MUDS1,303,2009,controlled drainage with subirrigation,soy,3055
MO,MUDS1,304,2009,controlled drainage with subirrigation,corn,12006
MO,MUDS1,307,2009,controlled drainage with subirrigation,soy,3435
MO,MUDS1,308,2009,controlled drainage with subirrigation,corn,9474
MO,MUDS1,309,2009,no drainage,corn,12498
MO,MUDS1,310,2009,no drainage,soy,3410
MO,MUDS1,311,2009,free drainage,corn,9819
MO,MUDS1,312,2009,free drainage,soy,3448
MO,MUDS1,315,2009,free drainage,soy,3081
MO,MUDS1,316,2009,free drainage,corn,11631
MO,MUDS1,403,2009,free drainage,soy,3553
MO,MUDS1,404,2009,free drainage,corn,12057
MO,MUDS1,405,2009,no drainage,soy,3319
MO,MUDS1,406,2009,no drainage,corn,8753
MO,MUDS1,407,2009,free drainage,corn,13638
MO,MUDS1,408,2009,free drainage,soy,4100
MO,MUDS1,409,2009,controlled drainage with subirrigation,soy,3537
MO,MUDS1,410,2009,controlled drainage with subirrigation,corn,11439
MO,MUDS1,411,2009,controlled drainage with subirrigation,soy,3915
MO,MUDS1,412,2009,controlled drainage with subirrigation,corn,14345
MO,MUDS1,415,2009,no drainage,soy,3645
MO,MUDS1,416,2009,no drainage,corn,6537
MO,MUDS1,101,2010,controlled drainage with subirrigation,soy,3534
MO,MUDS1,102,2010,controlled drainage with subirrigation,corn,10880
MO,MUDS1,103,2010,controlled drainage with subirrigation,soy,3460
MO,MUDS1,104,2010,controlled drainage with subirrigation,corn,9846
MO,MUDS1,107,2010,no drainage,soy,3816
MO,MUDS1,108,2010,no drainage,corn,9550
MO,MUDS1,111,2010,no drainage,soy,3386
MO,MUDS1,112,2010,no drainage,corn,9550
MO,MUDS1,113,2010,free drainage,soy,3718
MO,MUDS1,114,2010,free drainage,corn,9899
MO,MUDS1,115,2010,free drainage,soy,3350
MO,MUDS1,116,2010,free drainage,corn,10713
MO,MUDS1,203,2010,controlled drainage with subirrigation,corn,10378
MO,MUDS1,204,2010,controlled drainage with subirrigation,soy,3408
MO,MUDS1,205,2010,free drainage,soy,3503
MO,MUDS1,206,2010,free drainage,corn,10411
MO,MUDS1,207,2010,free drainage,corn,11338
MO,MUDS1,208,2010,free drainage,soy,4015
MO,MUDS1,209,2010,no drainage,soy,3405
MO,MUDS1,210,2010,no drainage,corn,10580
MO,MUDS1,211,2010,controlled drainage with subirrigation,soy,3536
MO,MUDS1,212,2010,controlled drainage with subirrigation,corn,11032
MO,MUDS1,215,2010,no drainage,corn,10580
MO,MUDS1,216,2010,no drainage,soy,3804
MO,MUDS1,301,2010,no drainage,soy,3757
MO,MUDS1,302,2010,no drainage,corn,11208
MO,MUDS1,303,2010,controlled drainage with subirrigation,corn,13602
MO,MUDS1,304,2010,controlled drainage with subirrigation,soy,3706
MO,MUDS1,307,2010,controlled drainage with subirrigation,corn,11777
MO,MUDS1,308,2010,controlled drainage with subirrigation,soy,3933
MO,MUDS1,309,2010,no drainage,soy,3330
MO,MUDS1,310,2010,no drainage,corn,11208
MO,MUDS1,311,2010,free drainage,soy,3885
MO,MUDS1,312,2010,free drainage,corn,13514
MO,MUDS1,315,2010,free drainage,corn,11327
MO,MUDS1,316,2010,free drainage,soy,3978
MO,MUDS1,403,2010,free drainage,corn,10612
MO,MUDS1,404,2010,free drainage,soy,4083
MO,MUDS1,405,2010,no drainage,corn,9915
MO,MUDS1,406,2010,no drainage,soy,4093
MO,MUDS1,407,2010,free drainage,soy,4093
MO,MUDS1,408,2010,free drainage,corn,11374
MO,MUDS1,409,2010,controlled drainage with subirrigation,corn,9033
MO,MUDS1,410,2010,controlled drainage with subirrigation,soy,3888
MO,MUDS1,411,2010,controlled drainage with subirrigation,corn,10376
MO,MUDS1,412,2010,controlled drainage with subirrigation,soy,3977
MO,MUDS1,415,2010,no drainage,corn,9915
MO,MUDS1,416,2010,no drainage,soy,2178
MO,MUDS1,101,2010,controlled drainage with subirrigation,soy,3655
MO,MUDS1,102,2010,controlled drainage with subirrigation,corn,11079
MO,MUDS1,103,2010,controlled drainage with subirrigation,soy,4384
MO,MUDS1,104,2010,controlled drainage with subirrigation,corn,9122
MO,MUDS1,107,2010,no drainage,soy,4055
MO,MUDS1,108,2010,no drainage,corn,11961
MO,MUDS1,111,2010,no drainage,soy,4306
MO,MUDS1,112,2010,no drainage,corn,11961
MO,MUDS1,113,2010,free drainage,soy,4447
MO,MUDS1,114,2010,free drainage,corn,11522
MO,MUDS1,115,2010,free drainage,soy,3950
MO,MUDS1,116,2010,free drainage,corn,11324
MO,MUDS1,203,2010,controlled drainage with subirrigation,corn,11537
MO,MUDS1,204,2010,controlled drainage with subirrigation,soy,3789
MO,MUDS1,205,2010,free drainage,soy,3923
MO,MUDS1,206,2010,free drainage,corn,11238
MO,MUDS1,207,2010,free drainage,corn,11383
MO,MUDS1,208,2010,free drainage,soy,4266
MO,MUDS1,209,2010,no drainage,soy,3506
MO,MUDS1,210,2010,no drainage,corn,10592
MO,MUDS1,211,2010,controlled drainage with subirrigation,soy,3849
MO,MUDS1,212,2010,controlled drainage with subirrigation,corn,10401
MO,MUDS1,215,2010,no drainage,corn,10592
MO,MUDS1,216,2010,no drainage,soy,3597
MO,MUDS1,301,2010,no drainage,soy,3929
MO,MUDS1,302,2010,no drainage,corn,10963
MO,MUDS1,303,2010,controlled drainage with subirrigation,corn,14435
MO,MUDS1,304,2010,controlled drainage with subirrigation,soy,3668
MO,MUDS1,307,2010,controlled drainage with subirrigation,corn,10961
MO,MUDS1,308,2010,controlled drainage with subirrigation,soy,3781
MO,MUDS1,309,2010,no drainage,soy,3917
MO,MUDS1,310,2010,no drainage,corn,10963
MO,MUDS1,311,2010,free drainage,soy,4030
MO,MUDS1,312,2010,free drainage,corn,13071
MO,MUDS1,315,2010,free drainage,corn,11222
MO,MUDS1,316,2010,free drainage,soy,4257
MO,MUDS1,403,2010,free drainage,corn,11643
MO,MUDS1,404,2010,free drainage,soy,4371
MO,MUDS1,405,2010,no drainage,corn,12215
MO,MUDS1,406,2010,no drainage,soy,3986
MO,MUDS1,407,2010,free drainage,soy,4503
MO,MUDS1,408,2010,free drainage,corn,11027
MO,MUDS1,409,2010,controlled drainage with subirrigation,corn,9514
MO,MUDS1,410,2010,controlled drainage with subirrigation,soy,4086
MO,MUDS1,411,2010,controlled drainage with subirrigation,corn,10722
MO,MUDS1,412,2010,controlled drainage with subirrigation,soy,4524
MO,MUDS1,415,2010,no drainage,corn,12215
MO,MUDS1,416,2010,no drainage,soy,4165
MO,MUDS1,101,2010,controlled drainage with subirrigation,soy,3442
MO,MUDS1,102,2010,controlled drainage with subirrigation,corn,10150
MO,MUDS1,103,2010,controlled drainage with subirrigation,soy,4065
MO,MUDS1,104,2010,controlled drainage with subirrigation,corn,8861
MO,MUDS1,107,2010,no drainage,soy,3835
MO,MUDS1,108,2010,no drainage,corn,10144
MO,MUDS1,111,2010,no drainage,soy,4055
MO,MUDS1,112,2010,no drainage,corn,10144
MO,MUDS1,113,2010,free drainage,soy,4317
MO,MUDS1,114,2010,free drainage,corn,11452
MO,MUDS1,115,2010,free drainage,soy,3904
MO,MUDS1,116,2010,free drainage,corn,11359
MO,MUDS1,203,2010,controlled drainage with subirrigation,corn,10711
MO,MUDS1,204,2010,controlled drainage with subirrigation,soy,3931
MO,MUDS1,205,2010,free drainage,soy,4074
MO,MUDS1,206,2010,free drainage,corn,11297
MO,MUDS1,207,2010,free drainage,corn,11125
MO,MUDS1,208,2010,free drainage,soy,4391
MO,MUDS1,209,2010,no drainage,soy,3562
MO,MUDS1,210,2010,no drainage,corn,10166
MO,MUDS1,211,2010,controlled drainage with subirrigation,soy,3944
MO,MUDS1,212,2010,controlled drainage with subirrigation,corn,10672
MO,MUDS1,215,2010,no drainage,corn,10166
MO,MUDS1,216,2010,no drainage,soy,4036
MO,MUDS1,301,2010,no drainage,soy,3785
MO,MUDS1,302,2010,no drainage,corn,10454
MO,MUDS1,303,2010,controlled drainage with subirrigation,corn,13380
MO,MUDS1,304,2010,controlled drainage with subirrigation,soy,3714
MO,MUDS1,307,2010,controlled drainage with subirrigation,corn,10999
MO,MUDS1,308,2010,controlled drainage with subirrigation,soy,4095
MO,MUDS1,309,2010,no drainage,soy,3744
MO,MUDS1,310,2010,no drainage,corn,10454
MO,MUDS1,311,2010,free drainage,soy,3808
MO,MUDS1,312,2010,free drainage,corn,14025
MO,MUDS1,315,2010,free drainage,corn,12228
MO,MUDS1,316,2010,free drainage,soy,4565
MO,MUDS1,403,2010,free drainage,corn,10750
MO,MUDS1,404,2010,free drainage,soy,4170
MO,MUDS1,405,2010,no drainage,corn,12526
MO,MUDS1,406,2010,no drainage,soy,4504
MO,MUDS1,407,2010,free drainage,soy,4379
MO,MUDS1,408,2010,free drainage,corn,11181
MO,MUDS1,409,2010,controlled drainage with subirrigation,corn,10405
MO,MUDS1,410,2010,controlled drainage with subirrigation,soy,4260
MO,MUDS1,411,2010,controlled drainage with subirrigation,corn,9910
MO,MUDS1,412,2010,controlled drainage with subirrigation,soy,4449
MO,MUDS1,415,2010,no drainage,corn,12526
MO,MUDS1,416,2010,no drainage,soy,3838
MO,MUDS1,101,2010,controlled drainage with subirrigation,soy,3498
MO,MUDS1,102,2010,controlled drainage with subirrigation,corn,10026
MO,MUDS1,103,2010,controlled drainage with subirrigation,soy,3957
MO,MUDS1,104,2010,controlled drainage with subirrigation,corn,8517
MO,MUDS1,107,2010,no drainage,soy,3816
